id,name_en,name_fr,type_1,type_2,generation,evolution_level,evolves_from,is_baby,is_legendary,is_mythical,height,weight,base_experience,base_happiness,capture_rate,gender_rate,growth_rate,hatch_counter,hp,hp_effort,attack,attack_effort,defense,defense_effort,special-attack,special-attack_effort,special-defense,special-defense_effort,speed,speed_effort
413,wormadam,Cheniselle,bug,grass,4,1,burmy,False,False,False,5,65,148,70,45,8,medium,15,60,0,59,0,85,0,79,0,105,2,36,0
414,mothim,Papilord,bug,flying,4,1,burmy,False,False,False,9,233,148,70,45,0,medium,15,70,0,94,1,50,0,94,1,50,0,66,0
415,combee,Apitrini,bug,flying,4,0,,False,False,False,3,55,49,70,120,1,medium-slow,15,30,0,30,0,42,0,30,0,42,0,70,1
416,vespiquen,Apireine,bug,flying,4,1,combee,False,False,False,12,385,166,70,45,8,medium-slow,15,70,0,80,0,102,1,80,0,102,1,40,0
417,pachirisu,Pachirisu,electric,,4,0,,False,False,False,4,39,142,100,200,4,medium,10,60,0,45,0,70,0,45,0,90,0,95,1
418,buizel,Mustébouée,water,,4,0,,False,False,False,7,295,66,70,190,4,medium,20,55,0,65,0,35,0,60,0,30,0,85,1
419,floatzel,Mustéflott,water,,4,1,buizel,False,False,False,11,335,173,70,75,4,medium,20,85,0,105,0,55,0,85,0,50,0,115,2
42,golbat,Nosferalto,poison,flying,1,1,zubat,False,False,False,16,550,159,70,90,4,medium,15,75,0,80,0,70,0,65,0,75,0,90,2
420,cherubi,Ceribou,grass,,4,0,,False,False,False,4,33,55,70,190,4,medium,20,45,0,35,0,45,0,62,1,53,0,35,0
421,cherrim,Ceriflor,grass,,4,1,cherubi,False,False,False,5,93,158,70,75,4,medium,20,70,0,60,0,70,0,87,2,78,0,85,0
422,shellos,Sancoki,water,,4,0,,False,False,False,3,63,65,70,190,4,medium,20,76,1,48,0,48,0,57,0,62,0,34,0
423,gastrodon,Tritosor,water,ground,4,1,shellos,False,False,False,9,299,166,70,75,4,medium,20,111,2,83,0,68,0,92,0,82,0,39,0
424,ambipom,Capidextre,normal,,4,1,aipom,False,False,False,12,203,169,100,45,4,fast,20,75,0,100,0,66,0,60,0,66,0,115,2
425,drifloon,Baudrive,ghost,flying,4,0,,False,False,False,4,12,70,70,125,4,fast-then-very-slow,30,90,1,50,0,34,0,60,0,44,0,70,0
426,drifblim,Grodrive,ghost,flying,4,1,drifloon,False,False,False,12,150,174,70,60,4,fast-then-very-slow,30,150,2,80,0,44,0,90,0,54,0,80,0
427,buneary,Laporeille,normal,,4,0,,False,False,False,4,55,70,0,190,4,medium,20,55,0,66,0,44,0,44,0,56,0,85,1
428,lopunny,Lockpin,normal,,4,1,buneary,False,False,False,12,333,168,140,60,4,medium,20,65,0,76,0,84,0,54,0,96,0,105,2
429,mismagius,Magirêve,ghost,,4,1,misdreavus,False,False,False,9,44,173,35,45,4,fast,25,60,0,60,0,60,0,105,1,105,1,105,0
43,oddish,Mystherbe,grass,poison,1,0,,False,False,False,5,54,64,70,255,4,medium-slow,20,45,0,50,0,55,0,75,1,65,0,30,0
430,honchkrow,Corboss,dark,flying,4,1,murkrow,False,False,False,9,273,177,35,30,4,medium-slow,20,100,0,125,2,52,0,105,0,52,0,71,0
431,glameow,Chaglam,normal,,4,0,,False,False,False,5,39,62,70,190,6,fast,20,49,0,55,0,42,0,42,0,37,0,85,1
432,purugly,東施喵,normal,,4,1,glameow,False,False,False,10,438,158,70,75,6,fast,20,71,0,82,0,64,0,64,0,59,0,112,2
433,chingling,Korillon,psychic,,4,0,,True,False,False,2,6,57,70,120,4,fast,25,45,0,30,0,50,0,65,1,50,0,45,0
434,stunky,Moufouette,poison,dark,4,0,,False,False,False,4,192,66,70,225,4,medium,20,63,0,63,0,47,0,41,0,41,0,74,1
435,skuntank,Moufflair,poison,dark,4,1,stunky,False,False,False,10,380,168,70,60,4,medium,20,103,2,93,0,67,0,71,0,61,0,84,0
436,bronzor,Archéomire,steel,psychic,4,0,,False,False,False,5,605,60,70,255,-1,medium,20,57,0,24,0,86,1,24,0,86,0,23,0
437,bronzong,Archéodong,steel,psychic,4,1,bronzor,False,False,False,13,1870,175,70,90,-1,medium,20,67,0,89,0,116,1,79,0,116,1,33,0
438,bonsly,Manzaï,rock,,4,0,,True,False,False,5,150,58,70,255,4,medium,20,50,0,80,0,95,1,10,0,45,0,10,0
439,mime-jr,Mime Jr.,psychic,fairy,4,0,,True,False,False,6,130,62,70,145,4,medium,25,20,0,25,0,45,0,70,0,90,1,60,0
44,gloom,Ortide,grass,poison,1,1,oddish,False,False,False,8,86,138,70,120,4,medium-slow,20,60,0,65,0,70,0,85,2,75,0,40,0
440,happiny,Ptiravi,normal,,4,0,,True,False,False,6,244,110,140,130,8,fast,40,100,1,5,0,5,0,15,0,65,0,30,0
441,chatot,Pijako,normal,flying,4,0,,False,False,False,5,19,144,35,30,4,medium-slow,20,76,0,65,1,45,0,92,0,42,0,91,0
442,spiritomb,Spiritomb,ghost,dark,4,0,,False,False,False,10,1080,170,70,100,4,medium,30,50,0,92,0,108,1,92,0,108,1,35,0
443,gible,Griknot,dragon,ground,4,0,,False,False,False,7,205,60,70,45,4,slow,40,58,0,70,1,45,0,40,0,45,0,42,0
444,gabite,Carmache,dragon,ground,4,1,gible,False,False,False,14,560,144,70,45,4,slow,40,68,0,90,2,65,0,50,0,55,0,82,0
445,garchomp,Carchacrok,dragon,ground,4,1,gabite,False,False,False,19,950,270,70,45,4,slow,40,108,0,130,3,95,0,80,0,85,0,102,0
446,munchlax,Goinfrex,normal,,4,0,,True,False,False,6,1050,78,70,50,1,slow,40,135,1,85,0,40,0,40,0,85,0,5,0
447,riolu,Riolu,fighting,,4,0,,True,False,False,7,202,57,70,75,1,medium-slow,25,40,0,70,1,40,0,35,0,40,0,60,0
448,lucario,Lucario,fighting,steel,4,1,riolu,False,False,False,12,540,184,70,45,1,medium-slow,25,70,0,110,1,70,0,115,1,70,0,90,0
449,hippopotas,Hippopotas,ground,,4,0,,False,False,False,8,495,66,70,140,4,slow,30,68,0,72,0,78,1,38,0,42,0,32,0
45,vileplume,Rafflesia,grass,poison,1,1,gloom,False,False,False,12,186,221,70,45,4,medium-slow,20,75,0,80,0,85,0,110,3,90,0,50,0
450,hippowdon,Hippodocus,ground,,4,1,hippopotas,False,False,False,20,3000,184,70,60,4,slow,30,108,0,112,0,118,2,68,0,72,0,47,0
451,skorupi,Rapion,poison,bug,4,0,,False,False,False,8,120,66,70,120,4,slow,20,40,0,50,0,90,1,30,0,55,0,65,0
452,drapion,Drascore,poison,dark,4,1,skorupi,False,False,False,13,615,175,70,45,4,slow,20,70,0,90,0,110,2,60,0,75,0,95,0
453,croagunk,Cradopaud,poison,fighting,4,0,,False,False,False,7,230,60,100,140,4,medium,10,48,0,61,1,40,0,61,0,40,0,50,0
454,toxicroak,Coatox,poison,fighting,4,1,croagunk,False,False,False,13,444,172,70,75,4,medium,20,83,0,106,2,65,0,86,0,65,0,85,0
455,carnivine,Vortente,grass,,4,0,,False,False,False,14,270,159,70,200,4,slow,25,74,0,100,2,72,0,90,0,72,0,46,0
456,finneon,Écayon,water,,4,0,,False,False,False,4,70,66,70,190,4,slow-then-very-fast,20,49,0,49,0,56,0,49,0,61,0,66,1
457,lumineon,Luminéon,water,,4,1,finneon,False,False,False,12,240,161,70,75,4,slow-then-very-fast,20,69,0,69,0,76,0,69,0,86,0,91,2
458,mantyke,Babimanta,water,flying,4,0,,True,False,False,10,650,69,70,25,4,slow,25,45,0,20,0,50,0,60,0,120,1,50,0
459,snover,Blizzi,grass,ice,4,0,,False,False,False,10,505,67,70,120,4,slow,20,60,0,62,1,50,0,62,0,60,0,40,0
46,paras,Paras,bug,grass,1,0,,False,False,False,3,54,57,70,190,4,medium,20,35,0,70,1,55,0,45,0,55,0,25,0
460,abomasnow,Blizzaroi,grass,ice,4,1,snover,False,False,False,22,1355,173,70,60,4,slow,20,90,0,92,1,75,0,92,1,85,0,60,0
461,weavile,Dimoret,dark,ice,4,1,sneasel,False,False,False,11,340,179,35,45,4,medium-slow,20,70,0,120,1,65,0,45,0,85,0,125,1
462,magnezone,Magnézone,electric,steel,4,1,magneton,False,False,False,12,1800,241,70,30,-1,medium,20,70,0,70,0,115,0,130,3,90,0,60,0
463,lickilicky,Coudlangue,normal,,4,1,lickitung,False,False,False,17,1400,180,70,30,4,medium,20,110,3,85,0,95,0,80,0,95,0,50,0
464,rhyperior,Rhinastoc,ground,rock,4,1,rhydon,False,False,False,24,2828,241,70,30,4,slow,20,115,0,140,3,130,0,55,0,55,0,40,0
465,tangrowth,Bouldeneu,grass,,4,1,tangela,False,False,False,20,1286,187,70,30,4,medium,20,100,0,100,0,125,2,110,0,50,0,50,0
466,electivire,Élekable,electric,,4,1,electabuzz,False,False,False,18,1386,243,70,30,2,medium,25,75,0,123,3,67,0,95,0,85,0,95,0
467,magmortar,Maganon,fire,,4,1,magmar,False,False,False,16,680,243,70,30,2,medium,25,75,0,95,0,67,0,125,3,95,0,83,0
468,togekiss,Togekiss,fairy,flying,4,1,togetic,False,False,False,15,380,245,70,30,1,fast,10,85,0,50,0,95,0,120,2,115,1,80,0
469,yanmega,Yanmega,bug,flying,4,1,yanma,False,False,False,19,515,180,70,30,4,medium,20,86,0,76,2,86,0,116,0,56,0,95,0
47,parasect,Parasect,bug,grass,1,1,paras,False,False,False,10,295,142,70,75,4,medium,20,60,0,95,2,80,1,60,0,80,0,30,0
470,leafeon,Phyllali,grass,,4,1,eevee,False,False,False,10,255,184,35,45,1,medium,35,65,0,110,0,130,2,60,0,65,0,95,0
471,glaceon,Givrali,ice,,4,1,eevee,False,False,False,8,259,184,35,45,1,medium,35,65,0,60,0,110,0,130,2,95,0,65,0
472,gliscor,Scorvol,ground,flying,4,1,gligar,False,False,False,20,425,179,70,30,4,medium-slow,20,75,0,95,0,125,2,45,0,75,0,95,0
473,mamoswine,Mammochon,ice,ground,4,1,piloswine,False,False,False,25,2910,239,70,50,4,slow,20,110,0,130,3,80,0,70,0,60,0,80,0
474,porygon-z,Porygon-Z,normal,,4,1,porygon2,False,False,False,9,340,241,70,30,-1,medium,20,85,0,80,0,70,0,135,3,75,0,90,0
475,gallade,Gallame,psychic,fighting,4,1,kirlia,False,False,False,16,520,233,35,45,0,slow,20,68,0,125,3,65,0,65,0,115,0,80,0
476,probopass,Tarinorme,rock,steel,4,1,nosepass,False,False,False,14,3400,184,70,60,4,medium,20,60,0,55,0,145,1,75,0,150,2,40,0
477,dusknoir,Noctunoir,ghost,,4,1,dusclops,False,False,False,22,1066,236,35,45,4,fast,25,45,0,100,0,135,1,65,0,135,2,45,0
478,froslass,Momartik,ice,ghost,4,1,snorunt,False,False,False,13,266,168,70,75,8,medium,20,70,0,80,0,70,0,80,0,70,0,110,2
479,rotom,Motisma,electric,ghost,4,0,,False,False,False,3,3,154,70,45,-1,medium,20,50,0,50,0,77,0,95,1,77,0,91,1
48,venonat,Mimitoss,bug,poison,1,0,,False,False,False,10,300,61,70,190,4,medium,20,60,0,55,0,50,0,40,0,55,1,45,0
480,uxie,Créhelf,psychic,,4,0,,False,True,False,3,3,261,140,3,-1,slow,80,75,0,75,0,130,2,75,0,130,1,95,0
481,mesprit,Créfollet,psychic,,4,0,,False,True,False,3,3,261,140,3,-1,slow,80,80,0,105,1,105,0,105,1,105,1,80,0
482,azelf,Créfadet,psychic,,4,0,,False,True,False,3,3,261,140,3,-1,slow,80,75,0,125,2,70,0,125,1,70,0,115,0
483,dialga,Dialga,steel,dragon,4,0,,False,True,False,54,6830,306,0,3,-1,slow,120,100,0,120,0,120,0,150,3,100,0,90,0
484,palkia,Palkia,water,dragon,4,0,,False,True,False,42,3360,306,0,3,-1,slow,120,90,0,120,0,100,0,150,3,120,0,100,0
485,heatran,Heatran,fire,steel,4,0,,False,True,False,17,4300,270,100,3,4,slow,10,91,0,90,0,106,0,130,3,106,0,77,0
486,regigigas,Regigigas,normal,,4,0,,False,True,False,37,4200,302,0,3,-1,slow,120,110,0,160,3,110,0,80,0,110,0,100,0
487,giratina,Giratina,ghost,dragon,4,0,,False,True,False,45,7500,306,0,3,-1,slow,120,150,3,100,0,120,0,100,0,120,0,90,0
488,cresselia,Cresselia,psychic,,4,0,,False,True,False,15,856,270,100,3,8,slow,120,120,0,70,0,110,0,75,0,120,3,85,0
489,phione,Phione,water,,4,0,,False,False,True,4,31,216,70,30,-1,slow,40,80,1,80,0,80,0,80,0,80,0,80,0
49,venomoth,Aéromite,bug,poison,1,1,venonat,False,False,False,15,125,158,70,75,4,medium,20,70,0,65,0,60,0,90,1,75,0,90,1
490,manaphy,Manaphy,water,,4,0,,False,False,True,3,14,270,70,3,-1,slow,10,100,3,100,0,100,0,100,0,100,0,100,0
491,darkrai,Darkrai,dark,,4,0,,False,False,True,15,505,270,0,3,-1,slow,120,70,0,90,0,90,0,135,2,90,0,125,1
492,shaymin,Shaymin,grass,,4,0,,False,False,True,2,21,270,100,45,-1,medium-slow,120,100,3,100,0,100,0,100,0,100,0,100,0
493,arceus,Arceus,normal,,4,0,,False,False,True,32,3200,324,0,3,-1,slow,120,120,3,120,0,120,0,120,0,120,0,120,0
494,victini,Victini,psychic,fire,5,0,,False,False,True,4,40,270,100,3,-1,slow,120,100,3,100,0,100,0,100,0,100,0,100,0
495,snivy,Vipélierre,grass,,5,0,,False,False,False,6,81,62,70,45,1,medium-slow,20,45,0,45,0,55,0,45,0,55,0,63,1
496,servine,Lianaja,grass,,5,1,snivy,False,False,False,8,160,145,70,45,1,medium-slow,20,60,0,60,0,75,0,60,0,75,0,83,2
497,serperior,Majaspic,grass,,5,1,servine,False,False,False,33,630,238,70,45,1,medium-slow,20,75,0,75,0,95,0,75,0,95,0,113,3
498,tepig,Gruikui,fire,,5,0,,False,False,False,5,99,62,70,45,1,medium-slow,20,65,1,63,0,45,0,45,0,45,0,45,0
499,pignite,Grotichon,fire,fighting,5,1,tepig,False,False,False,10,555,146,70,45,1,medium-slow,20,90,0,93,2,55,0,70,0,55,0,55,0
5,charmeleon,Reptincel,fire,,1,1,charmander,False,False,False,11,190,142,70,45,1,medium-slow,20,58,0,64,0,58,0,80,1,65,0,80,1
50,diglett,Taupiqueur,ground,,1,0,,False,False,False,2,8,53,70,255,4,medium,20,10,0,55,0,25,0,35,0,45,0,95,1
500,emboar,Roitiflam,fire,fighting,5,1,pignite,False,False,False,16,1500,238,70,45,1,medium-slow,20,110,0,123,3,65,0,100,0,65,0,65,0
501,oshawott,Moustillon,water,,5,0,,False,False,False,5,59,62,70,45,1,medium-slow,20,55,0,55,0,45,0,63,1,45,0,45,0
502,dewott,Mateloutre,water,,5,1,oshawott,False,False,False,8,245,145,70,45,1,medium-slow,20,75,0,75,0,60,0,83,2,60,0,60,0
503,samurott,Clamiral,water,,5,1,dewott,False,False,False,15,946,238,70,45,1,medium-slow,20,95,0,100,0,85,0,108,3,70,0,70,0
504,patrat,Ratentif,normal,,5,0,,False,False,False,5,116,51,70,255,4,medium,15,45,0,55,1,39,0,35,0,39,0,42,0
505,watchog,步哨鼠,normal,,5,1,patrat,False,False,False,11,270,147,70,255,4,medium,20,60,0,85,2,69,0,60,0,69,0,77,0
506,lillipup,Ponchiot,normal,,5,0,,False,False,False,4,41,55,70,255,4,medium-slow,15,45,0,60,1,45,0,25,0,45,0,55,0
507,herdier,Ponchien,normal,,5,1,lillipup,False,False,False,9,147,130,70,120,4,medium-slow,15,65,0,80,2,65,0,35,0,65,0,60,0
508,stoutland,Mastouffe,normal,,5,1,herdier,False,False,False,12,610,225,70,45,4,medium-slow,15,85,0,110,3,90,0,45,0,90,0,80,0
509,purrloin,Chacripan,dark,,5,0,,False,False,False,4,101,56,70,255,4,medium,20,41,0,50,0,37,0,50,0,37,0,66,1
51,dugtrio,Triopikeur,ground,,1,1,diglett,False,False,False,7,333,149,70,50,4,medium,20,35,0,100,0,50,0,50,0,70,0,120,2
510,liepard,Léopardus,dark,,5,1,purrloin,False,False,False,11,375,156,70,90,4,medium,20,64,0,88,0,50,0,88,0,50,0,106,2
511,pansage,Feuillajou,grass,,5,0,,False,False,False,6,105,63,70,190,1,medium,20,50,0,53,0,48,0,53,0,48,0,64,1
512,simisage,Feuiloutan,grass,,5,1,pansage,False,False,False,11,305,174,70,75,1,medium,20,75,0,98,0,63,0,98,0,63,0,101,2
513,pansear,Flamajou,fire,,5,0,,False,False,False,6,110,63,70,190,1,medium,20,50,0,53,0,48,0,53,0,48,0,64,1
514,simisear,Flamoutan,fire,,5,1,pansear,False,False,False,10,280,174,70,75,1,medium,20,75,0,98,0,63,0,98,0,63,0,101,2
515,panpour,Flotajou,water,,5,0,,False,False,False,6,135,63,70,190,1,medium,20,50,0,53,0,48,0,53,0,48,0,64,1
516,simipour,Flotoutan,water,,5,1,panpour,False,False,False,10,290,174,70,75,1,medium,20,75,0,98,0,63,0,98,0,63,0,101,2
517,munna,Munna,psychic,,5,0,,False,False,False,6,233,58,70,190,4,fast,10,76,1,25,0,45,0,67,0,55,0,24,0
518,musharna,Mushana,psychic,,5,1,munna,False,False,False,11,605,170,70,75,4,fast,10,116,2,55,0,85,0,107,0,95,0,29,0
519,pidove,Poichigeon,normal,flying,5,0,,False,False,False,3,21,53,70,255,4,medium-slow,15,50,0,55,1,50,0,36,0,30,0,43,0
52,meowth,Miaouss,normal,,1,0,,False,False,False,4,42,58,70,255,4,medium,20,40,0,45,0,35,0,40,0,40,0,90,1
520,tranquill,Colombeau,normal,flying,5,1,pidove,False,False,False,6,150,125,70,120,4,medium-slow,15,62,0,77,2,62,0,50,0,42,0,65,0
521,unfezant,Déflaisan,normal,flying,5,1,tranquill,False,False,False,12,290,220,70,45,4,medium-slow,15,80,0,115,3,80,0,65,0,55,0,93,0
522,blitzle,Zébibron,electric,,5,0,,False,False,False,8,298,59,70,190,4,medium,20,45,0,60,0,32,0,50,0,32,0,76,1
523,zebstrika,Zéblitz,electric,,5,1,blitzle,False,False,False,16,795,174,70,75,4,medium,20,75,0,100,0,63,0,80,0,63,0,116,2
524,roggenrola,Nodulithe,rock,,5,0,,False,False,False,4,180,56,70,255,4,medium-slow,15,55,0,75,0,85,1,25,0,25,0,15,0
525,boldore,Géolithe,rock,,5,1,roggenrola,False,False,False,9,1020,137,70,120,4,medium-slow,15,70,0,105,1,105,1,50,0,40,0,20,0
526,gigalith,Gigalithe,rock,,5,1,boldore,False,False,False,17,2600,232,70,45,4,medium-slow,15,85,0,135,3,130,0,60,0,80,0,25,0
527,woobat,Chovsourir,psychic,flying,5,0,,False,False,False,4,21,65,70,190,4,medium,15,65,0,45,0,43,0,55,0,43,0,72,1
528,swoobat,Rhinolove,psychic,flying,5,1,woobat,False,False,False,9,105,149,70,45,4,medium,15,67,0,57,0,55,0,77,0,55,0,114,2
529,drilbur,Rototaupe,ground,,5,0,,False,False,False,3,85,66,70,120,4,medium,20,60,0,85,1,40,0,30,0,45,0,68,0
53,persian,Persian,normal,,1,1,meowth,False,False,False,10,320,154,70,90,4,medium,20,65,0,70,0,60,0,65,0,65,0,115,2
530,excadrill,Minotaupe,ground,steel,5,1,drilbur,False,False,False,7,404,178,70,60,4,medium,20,110,0,135,2,60,0,50,0,65,0,88,0
531,audino,Nanméouïe,normal,,5,0,,False,False,False,11,310,390,70,255,4,fast,20,103,2,60,0,86,0,60,0,86,0,50,0
532,timburr,Charpenti,fighting,,5,0,,False,False,False,6,125,61,70,180,2,medium-slow,20,75,0,80,1,55,0,25,0,35,0,35,0
533,gurdurr,Ouvrifier,fighting,,5,1,timburr,False,False,False,12,400,142,70,90,2,medium-slow,20,85,0,105,2,85,0,40,0,50,0,40,0
534,conkeldurr,Bétochef,fighting,,5,1,gurdurr,False,False,False,14,870,227,70,45,2,medium-slow,20,105,0,140,3,95,0,55,0,65,0,45,0
535,tympole,Tritonde,water,,5,0,,False,False,False,5,45,59,70,255,4,medium-slow,20,50,0,50,0,40,0,50,0,40,0,64,1
536,palpitoad,Batracné,water,ground,5,1,tympole,False,False,False,8,170,134,70,120,4,medium-slow,20,75,2,65,0,55,0,65,0,55,0,69,0
537,seismitoad,Crapustule,water,ground,5,1,palpitoad,False,False,False,15,620,229,70,45,4,medium-slow,20,105,3,95,0,75,0,85,0,75,0,74,0
538,throh,Judokrak,fighting,,5,0,,False,False,False,13,555,163,70,45,0,medium,20,120,2,100,0,85,0,30,0,85,0,45,0
539,sawk,Karaclée,fighting,,5,0,,False,False,False,14,510,163,70,45,0,medium,20,75,0,125,2,75,0,30,0,75,0,85,0
54,psyduck,Psykokwak,water,,1,0,,False,False,False,8,196,64,70,190,4,medium,20,50,0,52,0,48,0,65,1,50,0,55,0
540,sewaddle,Larveyette,bug,grass,5,0,,False,False,False,3,25,62,70,255,4,medium-slow,15,45,0,53,0,70,1,40,0,60,0,42,0
541,swadloon,Couverdure,bug,grass,5,1,sewaddle,False,False,False,5,73,133,70,120,4,medium-slow,15,55,0,63,0,90,2,50,0,80,0,42,0
542,leavanny,Manternel,bug,grass,5,1,swadloon,False,False,False,12,205,225,70,45,4,medium-slow,15,75,0,103,3,80,0,70,0,80,0,92,0
543,venipede,Venipatte,bug,poison,5,0,,False,False,False,4,53,52,70,255,4,medium-slow,15,30,0,45,0,59,1,30,0,39,0,57,0
544,whirlipede,Scobolide,bug,poison,5,1,venipede,False,False,False,12,585,126,70,120,4,medium-slow,15,40,0,55,0,99,2,40,0,79,0,47,0
545,scolipede,Brutapode,bug,poison,5,1,whirlipede,False,False,False,25,2005,218,70,45,4,medium-slow,20,60,0,100,0,89,0,55,0,69,0,112,3
546,cottonee,Doudouvet,grass,fairy,5,0,,False,False,False,3,6,56,70,190,4,medium,20,40,0,27,0,60,0,37,0,50,0,66,1
547,whimsicott,Farfaduvet,grass,fairy,5,1,cottonee,False,False,False,7,66,168,70,75,4,medium,20,60,0,67,0,85,0,77,0,75,0,116,2
548,petilil,Chlorobule,grass,,5,0,,False,False,False,5,66,56,70,190,8,medium,20,45,0,35,0,50,0,70,1,50,0,30,0
549,lilligant,Fragilady,grass,,5,1,petilil,False,False,False,11,163,168,70,75,8,medium,20,70,0,60,0,75,0,110,2,75,0,90,0
55,golduck,Akwakwak,water,,1,1,psyduck,False,False,False,17,766,175,70,75,4,medium,20,80,0,82,0,78,0,95,2,80,0,85,0
550,basculin,Bargantua,water,,5,0,,False,False,False,10,180,161,70,25,4,medium,40,70,0,92,0,65,0,80,0,55,0,98,2
551,sandile,Mascaïman,ground,dark,5,0,,False,False,False,7,152,58,70,180,4,medium-slow,20,50,0,72,1,35,0,35,0,35,0,65,0
552,krokorok,Escroco,ground,dark,5,1,sandile,False,False,False,10,334,123,70,90,4,medium-slow,20,60,0,82,2,45,0,45,0,45,0,74,0
553,krookodile,Crocorible,ground,dark,5,1,krokorok,False,False,False,15,963,234,70,45,4,medium-slow,20,95,0,117,3,80,0,65,0,70,0,92,0
554,darumaka,Darumarond,fire,,5,0,,False,False,False,6,375,63,70,120,4,medium-slow,20,70,0,90,1,45,0,15,0,45,0,50,0
555,darmanitan,Darumacho,fire,,5,1,darumaka,False,False,False,13,929,168,70,60,4,medium-slow,20,105,0,140,2,55,0,30,0,55,0,95,0
556,maractus,Maracachi,grass,,5,0,,False,False,False,10,280,161,70,255,4,medium,20,75,0,86,0,67,0,106,2,67,0,60,0
557,dwebble,Crabicoque,bug,rock,5,0,,False,False,False,3,145,65,70,190,4,medium,20,50,0,65,0,85,1,35,0,35,0,55,0
558,crustle,Crabaraque,bug,rock,5,1,dwebble,False,False,False,14,2000,170,70,75,4,medium,20,70,0,105,0,125,2,65,0,75,0,45,0
559,scraggy,Baggiguane,dark,fighting,5,0,,False,False,False,6,118,70,35,180,4,medium,15,50,0,75,1,70,0,35,0,70,0,48,0
56,mankey,Férosinge,fighting,,1,0,,False,False,False,5,280,61,70,190,4,medium,20,40,0,80,1,35,0,35,0,45,0,70,0
560,scrafty,Baggaïd,dark,fighting,5,1,scraggy,False,False,False,11,300,171,70,90,4,medium,15,65,0,90,0,115,1,45,0,115,1,58,0
561,sigilyph,Cryptéro,psychic,flying,5,0,,False,False,False,14,140,172,70,45,4,medium,20,72,0,58,0,80,0,103,2,80,0,97,0
562,yamask,Tutafeh,ghost,,5,0,,False,False,False,5,15,61,70,190,4,medium,25,38,0,30,0,85,1,55,0,65,0,30,0
563,cofagrigus,Tutankafer,ghost,,5,1,yamask,False,False,False,17,765,169,70,90,4,medium,25,58,0,50,0,145,2,95,0,105,0,30,0
564,tirtouga,Carapagos,water,rock,5,0,,False,False,False,7,165,71,70,45,1,medium,30,54,0,78,0,103,1,53,0,45,0,22,0
565,carracosta,Mégapagos,water,rock,5,1,tirtouga,False,False,False,12,810,173,70,45,1,medium,30,74,0,108,0,133,2,83,0,65,0,32,0
566,archen,Arkéapti,rock,flying,5,0,,False,False,False,5,95,71,70,45,1,medium,30,55,0,112,1,45,0,74,0,45,0,70,0
567,archeops,Aéroptéryx,rock,flying,5,1,archen,False,False,False,14,320,177,70,45,1,medium,30,75,0,140,2,65,0,112,0,65,0,110,0
568,trubbish,Miamiasme,poison,,5,0,,False,False,False,6,310,66,70,190,4,medium,20,50,0,50,0,62,0,40,0,62,0,65,1
569,garbodor,Miasmax,poison,,5,1,trubbish,False,False,False,19,1073,166,70,60,4,medium,20,80,0,95,2,82,0,60,0,82,0,75,0
57,primeape,Colossinge,fighting,,1,1,mankey,False,False,False,10,320,159,70,75,4,medium,20,65,0,105,2,60,0,60,0,70,0,95,0
570,zorua,Zorua,dark,,5,0,,False,False,False,7,125,66,70,75,1,medium-slow,25,40,0,65,0,40,0,80,1,40,0,65,0
571,zoroark,Zoroark,dark,,5,1,zorua,False,False,False,16,811,179,70,45,1,medium-slow,20,60,0,105,0,60,0,120,2,60,0,105,0
572,minccino,Chinchidou,normal,,5,0,,False,False,False,4,58,60,70,255,6,fast,15,55,0,50,0,40,0,40,0,40,0,75,1
573,cinccino,Pashmilla,normal,,5,1,minccino,False,False,False,5,75,165,70,60,6,fast,15,75,0,95,0,60,0,65,0,60,0,115,2
574,gothita,Scrutella,psychic,,5,0,,False,False,False,4,58,58,70,200,6,medium-slow,20,45,0,30,0,50,0,55,0,65,1,45,0
575,gothorita,Mesmérella,psychic,,5,1,gothita,False,False,False,7,180,137,70,100,6,medium-slow,20,60,0,45,0,70,0,75,0,85,2,55,0
576,gothitelle,Sidérella,psychic,,5,1,gothorita,False,False,False,15,440,221,70,50,6,medium-slow,20,70,0,55,0,95,0,95,0,110,3,65,0
577,solosis,Nucléos,psychic,,5,0,,False,False,False,3,10,58,70,200,4,medium-slow,20,45,0,30,0,40,0,105,1,50,0,20,0
578,duosion,Méios,psychic,,5,1,solosis,False,False,False,6,80,130,70,100,4,medium-slow,20,65,0,40,0,50,0,125,2,60,0,30,0
579,reuniclus,Symbios,psychic,,5,1,duosion,False,False,False,10,201,221,70,50,4,medium-slow,20,110,0,65,0,75,0,125,3,85,0,30,0
58,growlithe,Caninos,fire,,1,0,,False,False,False,7,190,70,70,190,2,slow,20,55,0,70,1,45,0,70,0,50,0,60,0
580,ducklett,Couaneton,water,flying,5,0,,False,False,False,5,55,61,70,190,4,medium,20,62,1,44,0,50,0,44,0,50,0,55,0
581,swanna,Lakmécygne,water,flying,5,1,ducklett,False,False,False,13,242,166,70,45,4,medium,20,75,0,87,0,63,0,87,0,63,0,98,2
582,vanillite,Sorbébé,ice,,5,0,,False,False,False,4,57,61,70,255,4,slow,20,36,0,50,0,50,0,65,1,60,0,44,0
583,vanillish,Sorboul,ice,,5,1,vanillite,False,False,False,11,410,138,70,120,4,slow,20,51,0,65,0,65,0,80,2,75,0,59,0
